timestamp,request_id,agent_name,model,base_url,success,prompt_tokens,completion_tokens,total_tokens,cost,duration_ms,retries,error_message
2026-04-19T00:14:37.913660,20260419001437913712,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,681,3967,4648,0.050328000000000005,72297.08528518677,0,
2026-04-19T00:16:12.533051,20260419001612533076,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,731,5203,5934,0.06536,94617.09642410278,0,
2026-04-19T00:18:36.073306,20260419001836073343,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,681,3088,3769,0.03978,56406.53204917908,0,
2026-04-19T00:19:16.305817,20260419001916305833,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,681,1234,1915,0.017532,25490.891695022583,0,
2026-04-19T00:20:33.982117,20260419002033982141,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,748,4269,5017,0.05422,77674.95465278625,0,
2026-04-19T00:22:15.954310,20260419002215954342,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,737,5455,6192,0.068408,101970.47424316406,0,
2026-04-19T00:26:16.322389,20260419002616322444,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,681,4552,5233,0.057347999999999996,93302.41799354553,0,
2026-04-19T00:26:35.148789,20260419002635148872,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,733,970,1703,0.014572000000000002,18815.66619873047,0,
2026-04-19T01:27:42.397176,20260419012742397205,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,398,1250,1648,0.016592,23362.651109695435,0,
2026-04-19T01:29:08.788581,20260419012908788703,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,398,3928,4326,0.048728,71485.28242111206,0,
2026-04-19T01:29:36.839705,20260419012936839779,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,467,1511,1978,0.02,28048.298120498657,0,
2026-04-19T01:30:00.380026,20260419013000380048,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,450,1237,1687,0.016644000000000003,23496.267080307007,0,
2026-04-19T01:30:21.451317,20260419013021451379,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,456,1106,1562,0.015096,21052.24108695984,0,
2026-04-19T01:31:48.666261,20260419013148666288,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,450,4809,5259,0.059508,87163.70582580566,0,
2026-04-19T01:32:13.231744,20260419013213231775,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,453,1320,1773,0.017652,24543.432474136353,0,
2026-04-19T01:33:47.028862,20260419013347028927,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,454,5170,5624,0.063856,93772.0685005188,0,
2026-04-19T01:35:11.125275,20260419013511125336,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,458,4625,5083,0.057332,84068.4506893158,0,
2026-04-19T01:35:31.406367,20260419013531406393,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,452,1084,1536,0.014816000000000001,20214.580535888672,0,
2026-04-19T01:35:56.109012,20260419013556109069,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,456,1331,1787,0.017796,24677.773237228394,0,
2026-04-19T02:52:51.938210,20260419025251938244,test_agent,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,25,1586,1611,0.019132000000000003,29102.78606414795,0,
2026-04-19T03:06:30.583946,20260419030630583962,framework_generator,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,533,3954,4487,0.04958,93977.07438468933,0,
2026-04-19T03:22:54.481514,20260419032254481545,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,563,4579,5142,0.0572,83144.31762695312,0,
2026-04-19T03:23:22.245919,20260419032322245990,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,604,1514,2118,0.020583999999999998,27762.56227493286,0,
2026-04-19T03:24:59.597744,20260419032459597794,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,598,5361,5959,0.066724,97332.29756355286,0,
2026-04-19T03:26:00.618232,20260419032600618287,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,586,3352,3938,0.042568,60985.17560958862,0,
2026-04-19T03:27:40.479882,20260419032740479905,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,600,5517,6117,0.06860400000000001,99837.82863616943,0,
2026-04-19T03:29:05.318413,20260419032905318453,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,True,592,4677,5269,0.058492,84827.12388038635,0,
