timestamp,request_id,agent_name,model,base_url,success,prompt_tokens,completion_tokens,total_tokens,cost,duration_ms,retries,error_message
2026-04-18T03:26:41.943716,20260418032641943747,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1077.7084827423096,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:41.949372,20260418032641949395,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1087.634563446045,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:41.957529,20260418032641957552,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1118.6630725860596,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:43.022198,20260418032643022236,theory_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1077.4734020233154,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:44.102399,20260418032644102430,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1068.6936378479004,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:44.105772,20260418032644105802,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1081.007480621338,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:44.108052,20260418032644108073,tech_stack_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1073.136568069458,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:45.192351,20260418032645192378,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1075.8445262908936,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:45.197216,20260418032645197244,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1071.9342231750488,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:45.200033,20260418032645200054,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1073.357343673706,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:46.262742,20260418032646262792,core_skill_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1068.8836574554443,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:47.354902,20260418032647354927,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1083.1942558288574,2,Request Error: Illegal header value b'Bearer '
2026-04-18T03:26:47.357932,20260418032647357962,engineering_worker,qwen3.5-plus,https://coding.dashscope.aliyuncs.com/v1,False,0,0,0,0,1073.1611251831055,2,Request Error: Illegal header value b'Bearer '
